# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 400 Hz
# Recording started at: 2026-02-07 14:18:13.978
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.234978,0.7948,0.9723,0.5046,1.35
11.244805,1.6413,3.2575,-0.3072,3.66
11.255191,2.4212,4.6883,-1.2467,5.42
11.265094,3.9472,2.9351,-1.8612,5.26
11.277489,4.8236,-1.1070,-3.4632,6.04
11.285677,4.8280,-5.3485,-5.6873,9.18
11.295573,4.7545,-8.5130,-6.6168,11.78
11.305638,4.2850,-10.5653,-6.5696,13.16
11.315325,3.7398,-11.1732,-4.9494,12.78
11.327603,2.2295,-7.0781,-1.2079,7.52
11.336175,0.2249,-0.8704,6.2570,6.32
11.345747,-0.4961,4.7997,5.3634,7.21
11.361392,0.7538,7.7015,-0.2358,7.74
11.365721,2.5155,8.0653,-4.5690,9.60
11.386579,3.2337,6.7345,-6.7408,10.06
11.396625,2.5314,3.2333,-6.1996,7.44
11.410415,2.2577,0.3768,-4.0959,4.69
11.426831,0.6476,-3.3489,-2.5700,4.27
11.436474,-1.0113,-3.5407,-1.1718,3.86
11.446274,-4.5562,-2.9200,1.9773,5.76
11.461463,-5.9334,-0.6470,1.7547,6.22
11.466487,-6.0062,0.9385,1.0887,6.18
11.477362,-4.3785,1.3859,0.6929,4.64
11.486812,-2.3312,1.4316,0.5400,2.79
11.496906,0.1639,1.1436,0.6250,1.31
11.510897,2.2673,0.6536,0.6426,2.45
11.516746,2.9620,0.6125,0.3165,3.04
11.526965,2.8253,0.9659,0.0451,2.99
11.536932,2.3105,1.2343,-0.3323,2.64
11.546940,1.8507,1.3511,-0.6088,2.37
11.560806,1.4733,1.2727,-0.7233,2.08
11.567149,1.0052,0.9926,-0.9059,1.68
11.578290,0.5180,0.5995,-0.8435,1.16
11.587779,-0.0750,0.3089,-0.7453,0.81
11.597341,-0.6851,0.2022,-0.6820,0.99
11.611384,-1.0218,0.2115,-0.5410,1.18
11.618031,-1.1176,0.4322,-0.5986,1.34
11.627897,-1.0302,0.7215,-0.3631,1.31
11.638435,-0.7132,0.9225,0.0080,1.17
11.647593,-0.2120,0.8948,0.5793,1.09
11.660871,0.4700,0.6874,1.0633,1.35
11.668069,1.1451,0.2438,1.3563,1.79
11.678509,1.6447,-0.1317,1.7085,2.38
11.688314,2.0584,-0.4236,2.3180,3.13
11.698070,2.0918,-0.5008,3.2504,3.90
11.711396,1.4970,-0.2206,3.6705,3.97
11.718680,0.3795,-0.1494,3.6870,3.71
11.728218,-0.6484,-0.4042,3.0652,3.16
11.739047,-1.2864,-0.8960,2.0462,2.58
11.748428,-1.3636,-1.0462,1.0488,2.01
11.767009,-1.4180,-0.9499,0.4463,1.76
11.789258,-2.3674,-0.8783,0.3087,2.54
11.789339,-2.9553,-1.1926,0.4536,3.22
11.799106,-3.2994,-1.4475,0.9854,3.74
11.809947,-3.2965,-1.5987,1.7227,4.05
11.819397,-3.2249,-2.0859,2.5483,4.61
11.829583,-3.1202,-3.0935,2.4002,5.01
11.845394,-3.2263,-3.7158,2.1070,5.35
11.849111,-3.4820,-3.4103,2.5197,5.49
11.860136,-3.6575,-3.2013,3.0183,5.72
11.869690,-3.5967,-3.2665,3.4991,5.99
11.879548,-3.2139,-3.1803,3.5589,5.75
11.893766,-2.3730,-2.6169,3.5329,5.00
11.899427,-1.3106,-1.6983,3.7604,4.33
11.910637,0.1411,-0.7229,3.6191,3.69
11.920058,1.5884,-0.0160,3.6180,3.95
11.929753,2.7670,0.3192,2.6776,3.86
11.944292,3.8390,0.2323,1.7724,4.23
11.950230,4.4766,-0.5622,0.6618,4.56
11.960881,4.5357,-1.9002,-1.2319,5.07
11.970552,4.5610,-3.1731,-2.8867,6.26
11.980291,3.9445,-4.0557,-4.5153,7.24
11.994744,2.6727,-4.5488,-5.2852,7.47
12.000231,1.1259,-4.4862,-5.2729,7.01
12.011138,-0.4570,-4.1012,-5.3224,6.73
12.021220,-1.1595,-3.4030,-4.0372,5.41
12.030560,-1.4393,-2.7721,-2.1972,3.82
12.044599,-1.4245,-2.1521,-0.3130,2.60
12.050719,-0.9838,-1.5670,0.9011,2.06
12.061069,-0.2815,-1.1486,0.7089,1.38
12.071322,0.4544,-0.7632,-0.8768,1.25
12.080793,1.1413,-0.3136,-2.2338,2.53
12.094640,1.6705,0.1229,-3.4311,3.82
12.101843,2.0086,0.6969,-4.0834,4.60
12.111058,2.1253,1.2783,-4.4160,5.06
12.121489,2.2350,1.6901,-4.2148,5.06
12.131379,2.3410,1.8063,-3.8260,4.84
12.145621,2.5185,1.8580,-3.6213,4.79
12.156011,2.6880,2.0001,-3.5929,4.91
12.162267,2.7960,2.4013,-3.7211,5.24
12.171516,2.9141,2.8618,-3.8414,5.61
12.181462,2.9992,3.3004,-4.2134,6.14
12.193965,3.1084,3.5956,-4.7534,6.72
12.202215,3.1387,3.7990,-5.0466,7.05
12.211808,3.3761,4.1906,-5.0958,7.41
12.222238,3.6825,4.4798,-5.0810,7.71
12.231955,4.0242,4.7400,-4.8629,7.89
12.244331,4.3592,4.6899,-4.5643,7.86
12.252173,4.5207,4.6171,-4.1577,7.68
12.262386,4.4077,4.3818,-3.4657,7.12
12.277450,4.2927,3.8783,-2.4551,6.28
12.282295,3.9283,3.1310,-0.9001,5.10
12.294327,3.2049,1.7709,1.3552,3.90
12.302803,2.0077,-0.7551,5.9365,6.31
12.312414,-1.0336,-4.7219,10.4764,11.54
12.327618,-5.3516,-9.7672,12.2763,16.58
12.332615,-6.0709,-13.0539,13.3449,19.63
12.344505,-4.6224,-12.6540,12.4568,18.35
12.353116,-2.4378,-8.4209,8.7371,12.38
12.363140,-0.6862,-2.9831,4.4970,5.44
12.377333,0.1520,1.2060,1.0546,1.61
12.382947,1.1896,4.3816,-1.3867,4.75
12.393542,2.9677,5.8800,-1.9792,6.88
12.403541,5.4710,3.7118,-2.0229,6.91
12.413252,6.1332,-0.6757,-3.0863,6.90
12.427530,6.0973,-4.9276,-3.8824,8.75
12.433621,5.2706,-8.4540,-3.0934,10.43
12.444297,1.3087,-9.8189,-1.3308,9.99
12.454179,-2.4937,-7.8439,0.0707,8.23
12.463939,-2.9590,-3.3395,0.6859,4.51
12.477741,-1.0600,1.9061,-3.8326,4.41
12.484890,0.3793,5.0306,-8.9292,10.26
12.494994,1.8174,6.2807,-9.9882,11.94
12.504620,3.1072,5.4266,-9.0180,10.97
12.514192,4.0294,4.0899,-6.8106,8.91
12.528064,4.9242,2.5526,-3.9366,6.80
12.534833,5.5879,0.4633,-1.5860,5.83
12.546541,4.9164,-1.2244,-0.2357,5.07
12.554568,3.1834,-2.2289,-0.2255,3.89
12.564379,1.2429,-2.8511,-1.0026,3.27
12.579695,-0.3818,-3.2325,-1.9984,3.82
12.586037,-1.6657,-2.8865,-2.8080,4.36
12.596008,-2.9132,-1.5775,-3.0871,4.53
12.605623,-3.5676,0.0085,-2.6922,4.47
12.614865,-3.5205,1.1336,-1.6683,4.06
12.629263,-2.5896,1.6806,-0.6823,3.16
12.635229,-1.0760,1.5282,-0.4880,1.93
12.644946,0.6411,0.9558,-0.7973,1.40
12.655565,2.0410,0.3681,-1.2250,2.41
12.665281,2.5723,0.0692,-1.4327,2.95
12.678394,2.3558,0.3810,-1.5927,2.87
12.685908,1.8532,0.8605,-1.3846,2.47
12.695327,1.2366,1.1397,-0.9298,1.92
12.705767,0.4176,1.2359,-0.0998,1.31
12.715601,-0.4875,1.0743,0.6890,1.37
12.729333,-1.3730,0.7033,0.9905,1.83
12.736331,-2.0070,0.2303,0.9990,2.25
12.746588,-2.3511,-0.2379,0.8551,2.51
12.759906,-2.5136,-0.2328,0.6328,2.60
12.766876,-2.4617,-0.0583,0.4808,2.51
12.778120,-2.1042,0.2871,0.4894,2.18
12.786504,-1.6097,0.5749,0.9213,1.94
12.799061,-1.0120,0.7694,1.5210,1.98
12.812333,-0.2933,0.6728,2.0392,2.17
12.816298,0.5132,0.3990,2.4027,2.49
12.827540,1.1910,-0.1103,2.6725,2.93
12.836657,1.5082,-0.4701,3.2248,3.59
12.846587,1.2636,-0.4226,3.8360,4.06
12.861985,0.6409,-0.4087,4.2761,4.34
12.866732,0.1170,-0.5356,3.9305,3.97
12.881128,-0.0624,-0.6720,2.7550,2.84
12.887272,-0.0723,-0.5167,1.4647,1.55
12.898126,-0.3916,-0.1072,0.5893,0.72
12.912545,-1.2768,-0.0128,0.0243,1.28
12.917188,-2.5401,-0.4021,-0.5707,2.63
12.934734,-3.8526,-1.1186,-1.0080,4.14
12.937490,-4.6554,-1.8694,-0.7974,5.08
12.949974,-4.3861,-2.1970,0.2269,4.91
12.964698,-3.3452,-2.0531,1.7532,4.30
12.967438,-2.2190,-2.7224,2.9695,4.60
12.980307,-1.2573,-3.6468,2.7454,4.73
12.987502,-0.7313,-3.6710,2.0523,4.27
12.997733,-0.4339,-3.7537,1.9333,4.24
13.010780,-0.6818,-3.7788,3.2514,5.03
13.018095,-1.0482,-3.4552,3.8364,5.27
13.028040,-1.4429,-2.8525,3.5324,4.76
13.038415,-1.5781,-1.9293,3.1430,4.01
13.047885,-1.1532,-0.7503,3.4349,3.70
13.065168,0.0138,0.3761,3.3667,3.39
13.068214,1.1670,1.0258,3.1189,3.48
13.080767,2.1705,1.2946,1.6645,3.03
13.092042,3.2764,1.2440,0.4059,3.53
13.098714,4.1776,0.4492,-0.6426,4.25
13.113739,4.5379,-1.1455,-1.8282,5.02
13.118546,4.5909,-2.7576,-2.8747,6.08
13.128439,4.0979,-3.8871,-4.0619,6.96
13.139031,3.0962,-4.4072,-4.7477,7.18
13.148534,1.8227,-4.4776,-5.2506,7.14
13.161171,0.2301,-4.0073,-5.8145,7.07
13.169071,-0.4812,-3.0712,-4.5300,5.49
13.178817,-1.2300,-2.0990,-2.4055,3.42
13.189285,-1.6848,-1.5990,-0.5137,2.38
13.198947,-1.6690,-1.3022,0.9706,2.33
13.211206,-1.3385,-1.0135,1.0346,1.97
13.219485,-0.7494,-0.6901,-0.2630,1.05
13.229572,-0.1593,-0.3784,-1.9768,2.02
13.244584,0.3312,-0.1054,-3.4962,3.51
13.249568,0.8256,0.2411,-4.5705,4.65
13.261898,1.3335,0.6558,-5.0470,5.26
13.270286,1.7480,1.0973,-4.7997,5.22
13.279825,2.1201,1.4086,-4.3816,5.07
13.295063,2.4055,1.7078,-4.0145,4.98
13.300046,2.6154,1.9950,-3.7896,5.02
13.311222,2.7905,2.3144,-3.5811,5.10
13.320603,3.0752,2.6826,-3.5011,5.38
13.330234,3.4033,2.9515,-3.6292,5.78
13.344574,3.5870,3.1134,-3.9916,6.20
13.350449,3.8518,3.2569,-4.4451,6.72
13.360960,4.1140,3.3910,-4.8393,7.20
13.371149,4.2350,3.7425,-4.8626,7.46
13.380581,4.2216,4.3313,-4.5084,7.54
13.394664,4.0480,4.6679,-4.2840,7.52
13.401066,4.0377,4.3189,-4.1761,7.24
13.411269,4.0611,3.6978,-3.5891,6.56
13.421418,3.9881,2.9044,-2.7154,5.63
13.431291,3.5943,1.9449,-1.5300,4.36
13.447061,2.8848,0.4270,0.3289,2.93
13.463866,-0.9790,-3.9844,7.6197,8.65
13.471531,-2.6543,-7.0177,9.4111,12.04
13.481001,-3.6259,-9.4733,10.5862,14.66
13.494335,-4.1607,-9.5560,11.5540,15.56
13.501420,-3.7364,-7.6667,10.2213,13.31
13.511404,-1.8409,-4.9530,6.2545,8.19
13.521688,-0.6137,-1.8783,2.8951,3.51
13.531346,0.5234,1.3980,0.9615,1.78
13.544744,1.7393,4.4014,-0.6589,4.78
13.551813,2.4219,6.6451,-2.2398,7.42
13.562180,2.6917,7.9785,-3.3083,9.05
13.572476,3.3217,7.0987,-4.0691,8.83
13.581992,4.7106,2.3437,-5.3276,7.49
13.595335,6.1625,-5.5863,-6.9060,10.81
13.602476,5.9003,-11.7323,-8.3149,15.54
13.612136,3.9803,-13.6253,-6.6574,15.68
13.622743,1.8317,-12.3158,-3.6161,12.97
13.632471,-0.4947,-6.8486,0.2559,6.87
13.645137,-2.8632,-0.8156,6.8142,7.44
13.652947,-3.9626,3.5987,8.4454,10.00
13.662732,-2.7090,5.8769,6.0453,8.86
13.673472,-0.2137,6.5860,3.8264,7.62
13.683036,2.5501,5.5833,-0.5323,6.16
13.695957,4.2323,3.7378,-5.0665,7.59
13.703420,4.1064,2.4040,-7.1833,8.62
13.713023,4.3899,1.1273,-7.1474,8.46
13.723304,4.6846,-0.3267,-5.7111,7.39
13.733099,4.3129,-1.3908,-3.6424,5.81
13.745644,2.9641,-1.9140,-0.5615,3.57
13.753598,0.4969,-1.8136,3.2146,3.72
13.774050,-1.5843,-0.5436,2.7240,3.20
13.774184,-2.6011,0.3649,-0.2381,2.64
13.783523,-2.8884,0.4381,-3.2112,4.34
13.794218,-2.5431,-0.0709,-4.8364,5.46
13.803693,-1.5803,-0.6077,-4.6841,4.98
13.815394,-0.1582,-0.6166,-3.5226,3.58
13.831086,1.1037,0.0099,-2.0463,2.32
13.833510,1.8934,0.5793,-0.8112,2.14
13.846735,2.1193,0.8925,-0.0551,2.30
13.853735,1.9158,0.8629,0.0094,2.10
13.863835,1.4801,0.7190,-0.3854,1.69
13.878063,0.9323,0.5910,-0.8577,1.40
13.884098,0.3396,0.3514,-1.1360,1.24
13.894249,-0.2775,0.1196,-1.2346,1.27
13.904428,-0.9272,-0.0296,-1.4189,1.70
13.914258,-1.4031,-0.2592,-1.3696,1.98
13.927929,-1.6403,-0.3126,-1.3098,2.12
13.934715,-1.6847,-0.2910,-1.2077,2.09
13.944491,-1.6292,-0.0621,-0.9248,1.87
13.955021,-1.5172,0.2776,-0.2548,1.56
13.964783,-1.2602,0.5511,0.2576,1.40
13.979093,-0.8668,0.6120,1.1839,1.59
13.985009,-0.1619,0.3699,2.1098,2.15
14.003574,0.6172,-0.1314,2.7852,2.86
14.005251,1.2459,-0.5720,3.3241,3.60
14.019500,1.5466,-0.8006,3.3536,3.78
14.033233,1.2497,-0.6783,3.2872,3.58
14.035156,0.5039,-0.4810,3.4029,3.47
14.047223,-0.2086,-0.4329,3.1875,3.22
14.062319,-0.8325,-0.4909,2.6584,2.83
14.065386,-1.1651,-0.5120,1.9774,2.35
14.078264,-1.1456,-0.2871,1.2392,1.71
14.085783,-0.9989,0.1646,0.8038,1.29
14.095558,-0.8365,0.6124,0.2993,1.08
14.106117,-0.8359,0.7754,-0.2975,1.18
14.115633,-1.0984,0.7404,-0.7051,1.50
14.128532,-1.6293,0.3712,-1.0127,1.95
14.136565,-2.3782,-0.2413,-1.1629,2.66
14.146546,-3.0407,-0.6903,-1.2644,3.36
14.161215,-3.1958,-0.8941,-0.8392,3.42
14.166180,-2.6767,-0.9275,-0.2832,2.85
14.178664,-1.6625,-1.5764,0.4393,2.33
14.186831,-0.2278,-2.6249,0.5005,2.68
14.196729,1.1064,-3.3057,0.4480,3.51
14.212249,2.2997,-3.7757,0.3700,4.44
14.216727,2.9462,-4.0697,0.8243,5.09
14.229380,3.4838,-3.1744,1.3806,4.91
14.236494,3.3048,-1.5626,1.8781,4.11
14.246958,3.0393,-0.1805,2.3420,3.84
14.263096,2.7804,0.5820,2.1833,3.58
14.267462,2.5152,0.7023,1.6507,3.09
14.279107,2.1539,0.3325,0.9053,2.36
14.288108,1.7406,-0.0122,0.5360,1.82
14.297903,1.4649,0.0217,0.5706,1.57
14.308904,1.4535,0.4967,0.5888,1.65
14.317420,1.5671,0.8851,0.5112,1.87
14.335935,1.9003,1.1909,0.3088,2.26
14.337289,2.3761,1.3449,0.0700,2.73
14.351217,2.8474,1.3279,-0.0408,3.14
14.375186,3.4028,1.0973,-0.3164,3.59
14.388412,4.6124,-0.6169,-1.9232,5.04
14.397893,5.0905,-1.2593,-1.5457,5.47
14.414516,5.6244,-1.7951,-0.3071,5.91
14.418307,5.4699,-1.9017,0.2451,5.80
14.429472,4.9628,-1.5855,-0.3180,5.22
14.439010,4.2060,-1.0636,-1.7167,4.67
14.448842,3.1796,-0.5492,-2.9330,4.36
14.461717,2.2207,-0.1728,-3.6081,4.24
14.468182,1.4077,0.0459,-3.6981,3.96
14.478571,0.7552,0.1217,-3.4760,3.56
14.489247,0.3084,0.3101,-2.6886,2.72
14.498853,0.0277,0.6815,-1.5448,1.69
14.511892,0.0774,0.9336,-0.8726,1.28
14.519512,0.4921,1.1283,-0.9598,1.56
14.529507,1.0055,1.2296,-1.6417,2.28
14.540229,1.3965,1.3624,-2.4100,3.10
14.549778,1.5852,1.5411,-2.8695,3.62
14.562249,1.5909,1.8550,-2.8865,3.78
14.569404,1.3145,2.2500,-2.5040,3.61
14.580487,0.9840,2.6060,-2.1289,3.51
14.590492,0.5651,2.8363,-1.7835,3.40
14.599538,0.3350,2.8945,-1.6402,3.34
14.611944,0.2742,2.9429,-1.4101,3.27
14.619428,0.3624,2.9091,-1.3895,3.24
14.630031,0.5491,2.8514,-1.4157,3.23
14.645928,0.7389,2.7621,-1.4499,3.21
14.649567,0.9718,2.6444,-1.7625,3.32
14.662312,1.3555,2.4609,-2.1958,3.57
14.669692,1.6475,2.2358,-2.2256,3.56
14.679855,1.7593,1.7450,-1.8527,3.09
14.696567,1.7437,0.9380,-0.5057,2.04
14.700012,1.5427,-0.2637,1.5750,2.22
14.714526,0.6252,-2.1826,4.5013,5.04
14.720112,-1.6067,-5.7490,8.2464,10.18
14.730373,-4.7498,-10.1565,10.5913,15.42
14.745557,-7.7828,-12.5249,9.2339,17.40
14.750367,-8.6781,-11.9948,7.2875,16.50
14.761414,-8.3790,-7.0814,6.4703,12.74
14.770928,-7.6170,-1.0411,5.5015,9.45
14.782349,-5.4185,3.1337,1.5148,6.44
14.796586,-1.7753,5.0904,-1.7524,5.67
14.800653,0.9666,5.7308,-3.1407,6.61
14.812330,2.5390,5.8213,-3.2279,7.12
14.821184,3.9573,5.5987,-1.8945,7.11
14.830873,5.7593,4.2851,-0.5395,7.20
14.848484,5.8891,1.9666,-1.4000,6.36
14.851099,4.4104,-0.3052,-2.7756,5.22
14.864162,2.9964,-1.7522,-3.0490,4.62
14.871427,2.1287,-2.4319,-2.3972,4.02
14.881437,1.3504,-2.6900,-1.6248,3.42
14.895958,0.2691,-2.5448,-0.4979,2.61
14.901605,-1.6193,-1.7925,1.5469,2.87
14.911638,-3.4295,-0.5296,3.5873,4.99
14.921808,-3.9759,0.1642,4.3199,5.87
14.931503,-3.9893,-0.0830,3.1033,5.05
14.944908,-3.4444,-0.5170,0.6491,3.54
14.951963,-2.5191,-0.7682,-1.9220,3.26
14.963696,-1.6194,-0.7720,-4.1721,4.54
14.971827,-1.1412,-0.3660,-5.3257,5.46
14.982093,-1.0652,0.2220,-4.9648,5.08
14.996336,-1.1953,0.4584,-3.4815,3.71
15.002499,-1.5413,1.0190,-0.8233,2.02
15.012575,-1.4681,1.4424,1.4370,2.51
15.023447,0.1829,0.3870,1.9836,2.03
15.033144,0.9406,0.1045,2.8531,3.01
15.047492,1.7713,-0.1704,2.2722,2.89
15.052446,2.0750,-0.4410,0.9039,2.31
15.062807,1.6406,-0.4381,-0.8499,1.90
15.078608,0.5322,-0.4078,-2.1253,2.23
15.083760,-0.8782,-0.3810,-2.0222,2.24
15.094440,-2.0015,-0.4300,-1.3107,2.43
15.103221,-2.5078,-0.8214,-0.5825,2.70
15.112960,-2.8232,-0.9481,0.2336,2.99
15.123879,-3.0239,-0.6708,1.0018,3.26
15.132981,-3.1187,0.6983,1.6621,3.60
15.144993,-3.3440,1.6106,2.0615,4.25
15.153460,-3.2824,1.5247,2.0284,4.15
15.163276,-3.0871,0.5078,1.6549,3.54
15.178968,-2.8809,-0.7893,1.4977,3.34
15.183430,-2.5127,-1.2406,1.6731,3.26
15.195897,-2.1417,-0.6457,2.0908,3.06
15.204203,-1.5776,-0.0662,2.5279,2.98
15.214133,-0.7506,0.0378,2.5888,2.70
15.229027,0.0038,-0.0986,2.5903,2.59
15.233726,0.6713,-0.5762,2.8031,2.94
15.248179,0.6075,-0.4642,2.9427,3.04
15.254518,-0.2991,0.3005,2.8397,2.87
15.264294,-1.4487,0.7578,2.3400,2.85
15.279962,-2.6587,0.6143,1.5823,3.15
15.284506,-3.6622,-0.2299,0.8089,3.76
15.296320,-3.7658,-1.7533,0.3617,4.17
15.305222,-4.1101,-1.6980,0.6052,4.49
15.314976,-3.9549,-1.1470,0.7322,4.18
15.329498,-3.1745,-0.8715,1.0213,3.45
15.335397,-1.9720,-0.5359,1.2881,2.42
15.346818,-0.6137,-0.5053,1.7784,1.95
15.355066,0.2744,-0.3959,2.2195,2.27
15.364855,0.2527,-0.5664,2.3762,2.46
15.382908,-0.4745,-1.9656,1.5181,2.53
15.385450,-1.3715,-2.7462,0.4971,3.11
15.400836,-1.7609,-3.7171,0.9645,4.22
15.405347,-2.2075,-3.3274,2.4299,4.67
15.417382,-1.8538,-2.7899,3.2515,4.67
15.432627,-1.0498,-1.9995,3.4631,4.13
15.435526,-0.3049,-1.1183,3.3435,3.54
15.457574,0.1341,-0.2812,2.8024,2.82
15.479268,1.5987,-0.1214,0.5034,1.68
15.486461,2.3779,-0.8909,-0.4137,2.57
15.497979,3.0023,-1.5026,-1.4373,3.65
15.506105,3.1418,-1.7227,-3.0160,4.68
15.515851,3.1512,-1.7063,-4.3066,5.60
15.530232,2.5365,-1.6589,-5.1259,5.95
15.536824,1.7079,-1.9707,-5.5022,6.09
15.546340,1.5576,-2.4106,-5.8058,6.48
15.557709,1.8476,-2.5076,-5.1374,6.01
15.566821,1.7628,-2.3347,-3.7247,4.74
15.579681,1.0810,-1.8340,-1.4893,2.60
15.587087,0.1729,-1.5709,0.6272,1.70
15.596813,-0.5953,-1.3740,0.9267,1.76
15.612525,-1.1233,-1.0132,-0.2103,1.53
15.616815,-1.2941,-0.5160,-1.7121,2.21
15.629205,-1.0253,0.0125,-2.8926,3.07
15.637102,-0.5353,0.5953,-3.8250,3.91
15.647191,-0.1552,1.2455,-4.3082,4.49
15.662641,0.2659,1.8244,-4.4302,4.80
15.667244,0.6202,2.1897,-4.2415,4.81
15.679429,0.8383,2.3825,-3.9596,4.70
15.687470,1.0107,2.4349,-3.5423,4.42
15.697231,1.2460,2.3342,-3.2538,4.19
15.712868,1.4912,2.0715,-3.0462,3.97
15.717538,1.6267,1.8266,-2.8802,3.78
15.729050,1.6350,1.6049,-2.8021,3.62
15.738238,1.6124,1.4143,-2.8388,3.56
15.747835,1.4336,1.4299,-2.8619,3.51
15.762703,1.3471,1.5552,-2.7557,3.44
15.767657,1.1585,1.8311,-2.5350,3.33
15.778763,0.9811,2.2415,-2.2181,3.30
15.788315,0.8422,2.5854,-2.0598,3.41
15.799079,0.6740,2.7566,-2.0716,3.51
15.817220,0.5365,2.7101,-2.0273,3.43
15.818741,0.3820,2.4632,-1.9067,3.14
15.835749,0.2828,2.1247,-1.2620,2.49
15.838704,0.2843,1.5416,-0.1824,1.58
15.851327,0.4133,0.7020,1.2364,1.48
15.868046,0.6000,-0.3792,2.9246,3.01
15.884121,0.5932,-3.3584,6.3610,7.22
15.888859,0.0818,-4.1281,8.1244,9.11
15.901200,-0.8824,-3.5594,9.1188,9.83
15.918427,-1.6051,-2.7337,8.1524,8.75
15.919167,-1.1686,-2.6753,5.6669,6.37
15.935596,-0.0194,-2.8827,2.9418,4.12
15.938989,0.7842,-2.7693,0.7761,2.98
15.951733,1.5180,-2.1120,-0.1235,2.60
15.967916,2.4085,-0.9153,0.0292,2.58
15.969238,3.2113,0.4503,0.3396,3.26
15.983705,3.7909,1.3955,0.2568,4.05
15.999666,4.2379,1.0937,-0.1005,4.38
16.001387,4.2429,-0.1482,-1.0598,4.38
16.016778,3.5525,-1.2845,-2.7439,4.67
16.019604,2.4493,-2.3107,-3.6408,4.96
16.033850,0.8106,-3.1418,-2.9232,4.37
16.057673,-0.9430,-2.9466,-2.3487,3.88
16.057795,-1.1764,-1.7194,-2.3179,3.12
16.059925,-0.2659,-0.4163,-1.8236,1.89
16.070712,0.4132,0.3729,-2.9374,2.99
16.080058,1.1025,0.5355,-5.5726,5.71
16.095372,1.6164,-0.2076,-6.8251,7.02
16.100196,1.5049,-0.7808,-6.5115,6.73
16.111875,1.0977,-0.6614,-5.2650,5.42
16.120554,0.6928,0.2959,-3.3068,3.39
16.130489,0.1631,1.4845,-1.5147,2.13
16.146121,-0.6072,2.4702,-0.5325,2.60
16.150540,-1.2707,2.7172,-1.0204,3.17
16.162480,-1.8117,2.3513,-1.5650,3.36
16.171295,-1.9121,1.3691,-2.1351,3.18
16.181099,-1.7006,0.1773,-2.2338,2.81
16.197044,-1.5335,-0.6264,-2.1309,2.70
16.201127,-1.5476,-0.5344,-2.1436,2.70
16.213097,-1.4985,-0.1133,-1.8577,2.39
16.221657,-1.5167,0.5622,-1.5402,2.23
16.231069,-1.4447,0.7313,-1.0108,1.91
16.247023,-1.1136,0.4428,0.0321,1.20
16.251159,-0.8079,0.0589,0.6601,1.04
16.263054,-0.6618,-0.4950,0.7135,1.09
16.271645,-0.8347,-0.2228,0.0834,0.87
16.281394,-0.9926,0.6111,-0.6430,1.33
16.296676,-0.9923,1.4999,-1.1630,2.14
16.301573,-0.7035,1.9327,-1.1320,2.35
16.312981,-0.4225,1.9087,-0.4443,2.00
16.321944,-0.2969,1.4543,0.3592,1.53
16.331856,-0.2789,0.6224,1.0524,1.25
16.346538,-0.3462,-0.3281,1.3894,1.47
16.352633,-0.5819,-1.0033,1.1694,1.65
16.362828,-0.9010,-1.1574,0.7306,1.64
16.373031,-1.2613,-0.6062,0.2118,1.42
16.382607,-1.3761,0.0365,0.0522,1.38
16.398000,-0.9953,0.0376,0.0836,1.00
16.402537,-0.3539,-0.3627,0.2482,0.56
16.414605,0.2407,-0.5618,0.7672,0.98
16.423534,0.4914,-0.3301,1.2849,1.41
16.432770,0.4434,0.2428,1.5469,1.63
16.449028,0.1900,0.6811,1.5886,1.74
16.453000,-0.0808,0.7161,1.4473,1.62
16.465112,-0.3549,0.3738,1.3327,1.43
16.473180,-0.5763,-0.1015,1.5304,1.64
16.482853,-0.8213,-0.5097,2.0723,2.29
16.497311,-1.1293,-0.6929,2.4380,2.77
16.503001,-1.2963,-0.5246,2.1769,2.59
16.513564,-1.3012,0.5536,1.6575,2.18
16.529892,-1.3959,2.3113,1.3809,3.03
16.533305,-1.1998,2.9323,1.1487,3.37
16.546336,-1.0348,1.7155,0.9284,2.21
16.553587,-0.9969,-0.3211,0.5625,1.19
16.563512,-0.6183,-3.7990,0.0754,3.85
16.579978,-0.5039,-5.6868,-0.0833,5.71
16.583922,-1.4136,-3.8588,0.2352,4.12
16.596362,-2.8936,-1.1587,1.4981,3.46
16.604005,-4.0436,-0.9884,2.6011,4.91
16.614530,-4.3517,-2.4127,2.4546,5.55
16.629748,-3.6972,-3.6656,1.6162,5.45
16.634299,-2.9129,-4.6613,1.4274,5.68
16.646320,-2.3636,-4.8837,2.2651,5.88
16.654871,-2.1154,-4.0938,3.1058,5.56
16.664554,-1.8969,-2.8650,3.1594,4.67
16.679664,-1.5430,-1.6402,2.7198,3.53
16.684595,-0.8130,-1.1686,2.6611,3.02
16.696056,0.3225,-1.0667,3.0452,3.24
16.704785,1.6297,-1.0103,3.6900,4.16
16.715141,2.6904,-1.0417,3.0351,4.19
16.729365,2.9920,-0.6368,1.0186,3.22
16.735928,2.7228,-0.3776,-0.7507,2.85
16.749549,2.1628,-0.7980,-2.3909,3.32
16.755508,1.6475,-1.4716,-3.3582,4.02
16.766329,1.1472,-2.3231,-4.2283,4.96
16.782056,0.4841,-2.9193,-5.0160,5.82
16.785143,-0.8213,-2.6393,-5.6669,6.31
16.799421,-2.0957,-1.2123,-5.9857,6.46
