# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 400 Hz
# Recording started at: 2026-02-07 14:10:19.081
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.476319,-0.0338,0.2786,-1.0167,1.05
11.494107,0.0476,0.0611,-0.8093,0.81
11.511607,0.0235,-0.3956,-0.5721,0.70
11.511700,-0.1349,-0.6933,-0.4407,0.83
11.520752,-0.3778,-0.8435,-0.3107,0.98
11.532606,-0.5953,-0.8338,-0.0583,1.03
11.540791,-0.6338,-0.7809,0.3141,1.05
11.551248,-0.5734,-0.6580,0.4227,0.97
11.568432,-0.4691,-0.3847,0.4251,0.74
11.571268,-0.3985,-0.1233,0.4136,0.59
11.586943,-0.3061,-0.3184,0.5059,0.67
11.591907,-0.0183,-0.9112,0.7104,1.16
11.605003,0.3471,-1.5154,0.9884,1.84
11.623275,0.7204,-1.8714,1.3052,2.39
11.623666,1.0366,-2.1000,1.5823,2.83
11.640883,1.3458,-2.2695,1.7232,3.15
11.641650,1.5910,-2.4187,1.6641,3.34
11.658053,1.8786,-2.3959,1.4682,3.38
11.681904,2.1078,-2.1718,1.0972,3.22
11.692402,1.9526,-0.7088,-0.4545,2.13
11.719170,1.2082,0.2459,-1.5789,2.00
11.721678,0.9028,0.6918,-3.1967,3.39
11.737971,0.5762,1.1174,-4.6723,4.84
11.741897,0.1972,0.5733,-5.6265,5.66
11.761151,-0.6106,-0.2560,-9.9361,9.96
11.774663,-1.3613,-0.5141,-9.8893,10.00
11.794058,-1.2886,-1.6254,-1.5280,2.58
11.802463,-1.6429,-2.5568,2.2164,3.76
11.815462,-2.0216,-3.0069,2.6792,4.51
11.822777,-2.2671,-3.3969,2.6873,4.89
11.834131,-2.4495,-3.9738,2.8886,5.49
11.842712,-2.8006,-4.5076,3.0648,6.13
11.852574,-3.0283,-4.7386,3.4297,6.59
11.870431,-3.1522,-4.3944,4.1920,6.84
11.872685,-2.9114,-3.3083,4.3752,6.21
11.887960,-2.6462,-2.0255,4.0035,5.21
11.905735,-2.3182,-0.9292,3.9446,4.67
11.923788,-1.7383,0.3052,4.2341,4.59
11.941186,-1.3618,0.4170,4.3403,4.57
11.959226,-1.4305,0.4163,3.7026,3.99
11.974086,-1.6953,0.4591,1.9256,2.61
11.983844,-2.2444,0.3655,1.5737,2.77
11.999267,-2.8054,0.3755,0.3139,2.85
12.003639,-3.2888,0.6360,0.5256,3.39
12.017879,-3.7921,0.8821,0.0545,3.89
12.024131,-4.1328,1.2600,-0.0583,4.32
12.035907,-4.3875,1.3811,0.1129,4.60
12.053940,-4.5255,1.5984,0.3209,4.81
12.054506,-4.5030,1.7766,0.6524,4.88
12.072689,-4.4817,1.8699,0.9861,4.96
12.074618,-4.3527,1.9774,0.9654,4.88
12.090146,-4.0295,1.9667,0.8798,4.57
12.108158,-3.3579,1.5905,0.7929,3.80
12.108259,-2.5625,1.1636,0.6070,2.88
12.114555,-1.6458,0.7794,0.4962,1.89
12.124843,-0.8522,0.5110,0.4950,1.11
12.134626,-0.2605,0.4414,0.5337,0.74
12.150065,0.2440,0.4449,0.3347,0.61
12.155167,0.7061,0.2903,0.1580,0.78
12.169325,1.3064,0.1591,0.0398,1.32
12.182285,1.9042,-0.0014,-0.4869,1.97
12.190239,2.5525,-0.0569,-0.9351,2.72
12.208855,3.0253,-0.2557,-1.2885,3.30
12.209221,3.3274,-0.6788,-1.3821,3.67
12.226472,3.4313,-1.2860,-1.2179,3.86
12.226863,3.2690,-1.6973,-0.7229,3.75
12.244048,3.0140,-1.5000,-0.1457,3.37
12.261451,2.6993,-0.9880,0.3348,2.89
12.276321,1.9963,-0.0726,-0.2919,2.02
12.286867,1.9717,-0.0747,-0.9250,2.18
12.301887,2.0793,-0.6583,-1.0174,2.41
12.306121,2.0581,-1.8729,-0.4183,2.81
12.319536,1.9437,-3.1515,0.5046,3.74
12.326321,1.9804,-4.1793,1.6693,4.92
12.337332,1.9596,-4.5244,2.7902,5.67
12.355147,1.6812,-4.0875,3.4678,5.62
12.356516,0.6655,-3.1461,3.0021,4.40
12.373072,-0.8592,-2.1792,1.3432,2.70
12.390750,-1.7537,-1.5137,-1.5162,2.77
12.390879,-3.2821,-0.6355,-4.1158,5.30
12.410155,-4.3497,0.0902,-3.0530,5.32
12.410335,-5.1158,0.5385,-1.9304,5.49
12.417151,-5.5725,0.8295,-0.8950,5.70
12.432198,-5.9052,0.9091,-0.2698,5.98
12.437267,-6.1584,0.6777,0.2138,6.20
12.450983,-6.1868,0.1532,0.7297,6.23
12.457937,-6.0507,-0.9732,0.7198,6.17
12.469755,-5.2846,-1.2653,2.2464,5.88
12.487979,-4.5867,-1.8657,2.4968,5.55
12.488347,-4.4594,-1.5614,1.9144,5.10
12.505533,-4.2071,-0.1470,0.3916,4.23
12.507875,-3.3628,0.5069,1.3897,3.67
12.523398,-2.8969,1.0410,1.5439,3.44
12.541112,-2.5448,1.3985,1.7328,3.38
12.541532,-2.3289,1.4252,1.7422,3.24
12.559327,-1.7296,1.1623,1.9031,2.82
12.559706,-1.2632,0.6850,1.8705,2.36
12.577228,-0.7231,0.2538,1.8500,2.00
12.594784,-0.3798,-0.1003,1.9529,1.99
12.612586,-0.0528,-0.4820,2.2004,2.25
12.618793,0.0206,-0.7211,2.3217,2.43
12.636106,0.0802,-0.7363,2.1509,2.27
12.638697,0.2291,-0.6167,1.8975,2.01
12.651263,0.3808,-0.4328,1.6808,1.78
12.659284,0.4745,-0.1944,1.3227,1.42
12.669342,0.6146,0.1718,0.7971,1.02
12.687135,0.7851,0.5578,0.3355,1.02
12.689467,0.7479,0.6139,0.2035,0.99
12.704912,0.7349,0.4345,0.0837,0.86
12.708878,1.0279,0.1837,-0.1594,1.06
12.722727,1.2744,-0.0948,-0.4019,1.34
12.740450,1.4457,-0.1785,-0.7014,1.62
12.740554,1.4574,-0.1328,-0.8434,1.69
12.758532,1.4152,-0.0214,-1.0189,1.74
12.759332,1.4206,0.2265,-1.0319,1.77
12.770117,1.4614,0.4962,-1.1569,1.93
12.784229,1.4183,0.6406,-0.9665,1.83
12.789579,1.3955,0.7196,-0.8779,1.80
12.801487,1.1911,0.9434,-1.0189,1.83
12.809975,0.9634,1.2436,-1.5468,2.21
12.820277,0.7257,1.5049,-1.9615,2.58
12.837733,0.6856,1.3224,-2.0168,2.51
12.840358,0.7400,1.1760,-2.1431,2.55
12.855371,0.8290,1.0578,-2.1646,2.55
12.873042,0.9442,0.9620,-2.1417,2.53
12.873418,1.0709,0.9507,-1.9977,2.46
12.890779,1.2151,0.7387,-1.6336,2.17
12.891166,1.2794,0.0597,-1.4205,1.91
12.908260,1.0398,-0.4265,-1.1301,1.59
12.926047,0.6408,-0.5192,-0.6331,1.04
12.943485,0.4449,-0.7554,0.2526,0.91
12.950979,0.0695,-1.3504,0.5230,1.45
12.965281,-0.2936,-1.0218,0.6904,1.27
12.971807,-0.6047,-0.5454,0.8307,1.16
12.983450,-0.6399,-0.2970,0.8485,1.10
12.991792,-0.4591,-0.3121,0.9390,1.09
13.001696,-0.4232,-0.3536,1.0035,1.15
13.019537,-0.4294,-0.4312,0.9793,1.15
13.021881,-0.3869,-0.6513,0.8281,1.12
13.037858,-0.2172,-1.0898,0.8809,1.42
13.041849,0.0857,-1.5590,1.0932,1.91
13.055538,0.4197,-1.8719,1.3323,2.34
13.073229,0.6798,-2.1276,1.5565,2.72
13.073595,0.9726,-2.2084,1.6138,2.90
13.091151,1.2542,-2.2072,1.5969,3.00
13.092250,1.6043,-1.7789,1.4097,2.78
13.109030,1.9059,-1.2980,1.1018,2.56
13.126597,2.0294,-1.0187,0.6819,2.37
13.142394,1.9172,-1.1906,-1.0371,2.48
13.152401,1.8022,-1.2951,-1.5665,2.72
13.166770,1.4983,-1.2959,-2.3048,3.04
13.172614,1.1594,-1.1120,-2.9433,3.35
13.184780,0.7727,-0.8905,-4.2129,4.37
13.193993,0.0716,-0.6434,-8.1329,8.16
13.208251,-1.0114,-0.4814,-15.2469,15.29
13.227968,-1.6494,-0.6515,-13.8377,13.95
13.243247,-1.3400,-1.8970,-0.3995,2.36
13.252725,-1.7818,-2.1956,1.4670,3.19
13.268395,-1.8457,-3.0025,1.7832,3.95
13.272944,-1.9390,-3.4990,2.7129,4.83
13.286955,-2.0807,-3.6370,3.5662,5.50
13.304667,-2.3499,-3.5638,4.1359,5.94
13.304763,-2.7499,-3.6291,4.4580,6.37
13.322438,-3.2032,-3.2527,4.5654,6.46
13.323551,-3.2332,-2.4094,5.2474,6.62
13.340690,-3.0040,-1.5997,5.7160,6.65
13.357853,-2.7876,-0.7978,5.8996,6.57
13.358298,-2.5987,0.1980,5.7270,6.29
13.375536,-2.0914,0.5784,5.4655,5.88
13.375602,-2.1703,0.8565,4.2950,4.89
13.399353,-1.9959,0.9872,3.5006,4.15
13.416807,-0.6515,1.1848,2.2968,2.67
13.435092,0.4372,1.4227,1.8124,2.35
13.435453,0.5964,1.3625,1.4257,2.06
13.452932,0.5179,1.2021,0.9014,1.59
13.470475,0.3253,1.2527,0.4904,1.38
13.488270,-0.8183,1.2939,0.2824,1.56
13.505688,-2.7477,1.4242,0.9564,3.24
13.506134,-3.3550,1.3876,1.2842,3.85
13.523166,-3.4039,1.5636,1.6606,4.10
13.540449,-3.3886,1.3881,2.2521,4.30
13.540816,-3.3392,1.4990,2.3282,4.34
13.558243,-3.3089,1.4878,2.4214,4.36
13.558612,-2.8792,1.6055,2.1933,3.96
13.576036,-2.0315,1.4661,1.5714,2.96
13.576421,-1.1251,1.0003,0.8789,1.74
13.593891,-0.3652,0.8425,0.3163,0.97
13.611171,0.3082,0.6550,-0.1845,0.75
13.626232,2.3513,-0.1030,-2.8964,3.73
13.635865,3.1519,-0.5000,-3.4910,4.73
13.650103,3.8221,-0.6647,-4.1044,5.65
13.656374,4.1851,-0.8497,-4.0755,5.90
13.668446,4.2207,-1.3209,-3.1971,5.46
13.676847,3.9409,-1.5310,-1.9655,4.66
13.686882,3.3874,-1.4322,-1.1836,3.86
13.704026,3.0170,-1.3307,-1.0158,3.45
13.706730,2.6150,-1.0913,-1.5043,3.21
13.722066,2.0960,-0.6883,-1.8848,2.90
13.739595,1.2269,-0.3249,-1.6190,2.06
13.739971,0.3457,-0.4574,-0.8395,1.02
13.757085,-0.3636,-1.6577,-0.2817,1.72
13.757464,-0.5240,-2.3550,0.0122,2.41
13.774749,0.1536,-2.3651,0.3631,2.40
13.792066,0.9134,-2.1414,0.5343,2.39
13.807362,0.0859,-1.8557,0.0351,1.86
13.817259,-0.2104,-1.7553,-2.0845,2.73
13.833276,-0.9438,-1.5619,-2.2374,2.89
13.837217,-2.5663,-0.8175,-0.4360,2.73
13.857741,-3.8521,-0.0371,1.7762,4.24
13.858227,-4.5080,0.3646,2.7784,5.31
13.870892,-4.6110,0.3943,2.5375,5.28
13.890910,-4.5170,0.2558,1.8784,4.90
13.891492,-4.4996,0.3385,1.3433,4.71
13.907788,-4.3969,0.3599,1.3173,4.60
13.907958,-3.9271,0.3874,1.6365,4.27
13.925971,-3.4538,0.5335,1.9019,3.98
13.928115,-3.1825,0.6231,2.0102,3.82
13.943971,-2.9464,0.7097,2.0571,3.66
13.962189,-2.6271,0.9046,2.1280,3.50
13.980334,-1.8733,0.8008,2.5404,3.26
13.988068,-0.8164,0.6198,2.9817,3.15
13.998793,-0.3026,0.4611,2.9635,3.01
14.008685,0.1038,0.4598,2.7785,2.82
14.019031,0.4832,-0.3015,2.4195,2.49
14.035572,0.7468,-0.6360,2.3144,2.51
14.039044,0.8804,-0.6538,2.2686,2.52
14.053460,1.0601,-0.6067,2.1103,2.44
14.059195,1.1373,-0.5388,1.8845,2.27
14.071413,1.2450,-0.4799,1.6175,2.10
14.088737,1.2512,-0.5077,1.0449,1.71
14.089563,1.0840,-0.3778,0.5819,1.29
14.106444,0.9215,-0.3093,-0.3207,1.02
14.109702,0.4644,-0.2925,-2.2751,2.34
14.124446,-0.0090,-0.2017,-3.4212,3.43
14.147827,-0.0583,-0.0127,-3.1317,3.13
14.162343,0.2182,0.1114,-1.6599,1.68
14.180513,0.1225,-0.1957,-1.5163,1.53
14.180616,0.2963,-0.1184,-1.0670,1.11
14.189605,0.4628,-0.1033,-0.4931,0.68
14.199805,0.5330,-0.0554,-0.0716,0.54
14.220061,0.6137,0.0896,0.2336,0.66
14.220525,0.7515,0.1052,0.3914,0.85
14.238918,0.9081,0.0602,0.4802,1.03
14.239931,1.0250,0.2238,0.4156,1.13
14.257463,1.1682,0.2954,0.4320,1.28
14.276641,1.2067,0.2389,0.0123,1.23
14.294467,0.7839,0.3297,-0.5379,1.01
14.318395,0.5868,0.6113,-0.6966,1.10
14.343719,0.2505,0.4798,-0.9362,1.08
14.343809,0.1062,0.4200,-1.0258,1.11
14.351887,0.0132,0.5370,-1.1111,1.23
14.365821,0.1255,0.2022,-1.2151,1.24
14.371166,0.2658,0.0123,-1.3288,1.36
14.384929,0.4553,-0.0709,-1.4371,1.51
14.391208,0.6463,-0.0341,-1.5383,1.67
14.403018,0.8261,0.2482,-1.6094,1.83
14.420738,0.9212,0.3749,-1.5063,1.80
14.421293,0.9550,0.3364,-1.3330,1.67
14.438556,1.0025,0.1352,-1.0013,1.42
14.441589,0.9825,-0.1410,-0.6571,1.19
14.456186,1.0052,-0.5063,-0.3608,1.18
14.474352,1.0433,-0.8691,-0.0791,1.36
14.474510,1.1496,-0.9248,0.2359,1.49
14.492505,1.2469,-0.9818,0.4354,1.65
14.492637,1.2928,-0.9261,0.5681,1.69
14.501965,1.3484,-0.7873,0.6194,1.68
14.515302,1.3189,-0.7413,0.6734,1.66
14.522423,1.2725,-0.9340,0.6737,1.72
14.533742,1.2584,-1.1468,0.5839,1.80
14.542671,1.3186,-1.3699,0.4733,1.96
14.552794,1.4897,-1.0896,0.4055,1.89
14.570655,1.7197,-1.6815,0.3253,2.43
14.572574,1.8699,-2.1942,0.0751,2.88
14.588148,2.0710,-2.7099,-0.2850,3.42
14.592826,2.2941,-2.1381,-0.4651,3.17
14.605540,2.4472,-1.5463,-0.6153,2.96
14.623534,2.4692,-0.9797,-0.7520,2.76
14.623916,2.3226,-0.4491,-0.9334,2.54
14.641195,1.9910,-0.0541,-1.0563,2.25
14.643493,1.4736,0.3421,-1.0380,1.83
14.658861,1.0139,0.6608,-0.9319,1.53
14.676027,0.6134,0.9053,-0.8003,1.36
14.676123,0.3901,0.9842,-0.7853,1.32
14.698212,0.2278,0.9941,-1.0088,1.43
14.698713,0.2126,0.5578,-6.5746,6.60
14.715836,0.8642,-0.0381,-10.9244,10.96
14.715950,0.4428,0.2343,-4.6698,4.70
14.733325,-0.0200,0.3919,-0.8233,0.91
14.750942,-0.4296,-0.4811,1.1257,1.30
14.768909,-1.3261,-0.9947,1.7000,2.37
14.786366,-1.5279,-1.6561,2.0795,3.07
14.786458,-1.6112,-1.7195,2.5154,3.45
14.804116,-1.4665,-1.8758,3.0528,3.87
14.804207,-1.1692,-2.1535,3.1941,4.03
14.821830,-0.7596,-2.0928,2.5522,3.39
14.840079,-0.2277,-1.7557,1.8062,2.53
14.840485,0.2838,-1.6988,1.2696,2.14
14.857875,0.7850,-1.7715,1.0986,2.23
14.858267,1.0862,-1.6160,0.9399,2.16
14.879109,1.0621,-1.3391,1.1999,2.09
14.879535,0.8550,-1.2599,1.6144,2.22
14.893670,0.0210,-0.9648,2.2128,2.41
14.895111,-0.9126,-0.7005,2.7925,3.02
14.905226,-1.5444,-0.4262,3.1501,3.53
14.915620,-2.0150,-0.1412,3.1980,3.78
14.925395,-2.3883,0.1147,3.0122,3.85
14.935785,-2.7824,0.5067,2.6519,3.88
14.952388,-3.1705,0.8502,2.1906,3.95
14.955834,-3.4525,1.0391,1.6519,3.97
14.969961,-3.7414,1.2444,1.1902,4.12
14.976292,-3.8635,1.3743,0.9423,4.21
14.987831,-3.7751,1.4046,0.8674,4.12
15.005298,-3.7160,1.2636,0.9180,4.03
15.006292,-3.5398,1.3085,1.1511,3.95
15.022905,-3.3125,1.3154,1.3313,3.80
15.026357,-3.0394,1.3487,1.4670,3.63
15.040353,-2.6661,1.2902,1.5731,3.35
15.057566,-2.3273,1.4033,1.6511,3.18
15.057994,-2.0480,1.1373,1.6225,2.85
15.075400,-1.5221,1.2968,1.3894,2.43
15.076691,-1.0457,1.0552,0.8814,1.73
15.092872,-0.5244,0.8397,0.2529,1.02
15.110401,0.1783,0.4706,-0.5877,0.77
15.110784,0.6790,0.4849,-1.6784,1.87
15.127902,1.0644,0.4307,-2.2968,2.57
15.128272,1.4438,0.1215,-2.4987,2.89
15.144931,1.7391,0.0997,-2.2606,2.85
15.147286,1.7604,0.0363,-1.8323,2.54
15.157583,1.5827,-0.1255,-1.1396,1.95
15.167411,1.3450,-0.0634,-0.4579,1.42
15.177570,1.4025,-0.3336,-0.1114,1.45
15.187557,1.6408,-0.4885,-0.1384,1.72
15.201786,1.7670,-0.5718,-0.5133,1.93
15.218074,1.8441,-0.5722,-1.1868,2.27
15.218471,1.5629,-0.6247,-1.7281,2.41
15.229213,1.4083,-0.6837,-1.8502,2.42
15.241383,1.1526,-0.6594,-1.6030,2.08
15.264852,1.0038,-0.4707,-1.1156,1.57
15.282638,0.5036,-0.4361,1.2467,1.41
15.287965,0.2578,0.1982,1.4033,1.44
15.301627,0.0584,0.7805,2.2427,2.38
15.308059,-0.5530,-0.1262,2.2963,2.37
15.319834,-0.9497,-0.2694,0.8942,1.33
15.337398,-0.6015,-2.1360,-0.6919,2.32
15.338391,0.3903,-3.1615,-1.5956,3.56
15.354906,1.1719,-3.0891,-0.6476,3.37
15.358347,1.2143,-2.5373,0.4357,2.85
15.372454,0.4743,-1.7599,0.6466,1.93
15.390261,-1.0646,-0.7301,1.1091,1.70
15.390659,-3.9497,0.1232,0.3101,3.96
15.407754,-5.1901,0.2606,-0.0150,5.20
15.409157,-4.8979,0.3143,0.7779,4.97
15.428980,-4.0700,0.2493,1.7387,4.43
15.429396,-2.8410,-0.0255,2.1197,3.54
15.445862,-1.9584,-0.2163,3.0828,3.66
15.462589,-1.3940,0.0575,3.1362,3.43
15.462696,-1.3144,0.1938,2.4959,2.83
15.469406,-1.3813,0.2709,1.1512,1.82
15.483993,-0.9279,0.4638,-0.4758,1.14
15.489502,-0.9053,0.6948,-1.7393,2.08
15.501650,-1.4174,0.8539,-1.8512,2.48
15.510017,-2.0178,0.7283,-1.2281,2.47
15.519893,-2.3144,0.3839,-0.1552,2.35
15.536837,-1.8580,-0.5657,0.5562,2.02
15.540041,-1.4370,-0.3310,1.4707,2.08
15.554698,-0.8982,-0.3193,2.0052,2.22
15.560025,-0.7292,0.0046,2.0927,2.22
15.571997,-0.3700,-0.2070,1.5967,1.65
15.589388,-0.0655,-0.4025,1.0692,1.14
15.590496,0.3432,-0.6495,0.5679,0.93
15.606607,0.8644,-0.7574,0.3179,1.19
15.623877,1.2436,-0.6235,-0.0748,1.39
15.624263,1.3346,-0.5012,-0.6651,1.57
15.641358,1.1977,-0.4379,-1.2839,1.81
15.641801,0.8273,-0.3554,-1.4708,1.72
15.658796,0.5301,-0.1812,-1.4666,1.57
15.675709,0.3297,0.0918,-1.3242,1.37
15.700189,0.6829,-0.2120,-0.8444,1.11
15.700590,1.0074,0.0780,-0.4828,1.12
15.718650,1.1630,0.3777,-0.2514,1.25
15.719045,1.2320,0.4761,-0.2396,1.34
15.736279,1.1759,0.4994,-0.1505,1.29
15.736668,1.0964,0.4945,0.0333,1.20
15.753674,0.9355,0.6673,0.1807,1.16
15.770865,0.4712,0.9206,0.0482,1.04
15.771949,0.3191,1.0095,-0.1912,1.08
15.788249,0.2127,0.9260,-0.3523,1.01
15.792560,0.2574,0.5538,-0.3472,0.70
15.805664,0.2707,0.1714,-0.0995,0.34
15.823392,0.3364,0.0526,0.0383,0.34
15.825544,0.1630,0.5113,-0.0066,0.54
15.842417,-0.0544,0.7411,-0.4113,0.85
15.842831,-0.0321,0.5140,-0.6889,0.86
15.860199,0.1505,0.3022,-0.6774,0.76
15.878961,0.3636,0.1610,-0.7680,0.86
15.892767,0.6433,0.1570,-1.4641,1.61
15.902429,0.7970,-0.1915,-1.6501,1.84
15.917154,0.8597,-0.1889,-1.8722,2.07
15.922505,1.0563,-0.3392,-2.0886,2.37
15.934952,1.2453,-0.5121,-2.2099,2.59
15.942879,1.4373,-0.6468,-2.1811,2.69
15.952743,1.4106,-0.4306,-1.9579,2.45
15.970444,1.2837,-0.3148,-1.7747,2.21
15.973700,1.2256,-0.2529,-1.5247,1.97
15.988024,1.0775,-0.1608,-1.3321,1.72
15.992781,0.9455,-0.0391,-1.1475,1.49
16.005218,0.7003,-0.0727,-1.1704,1.37
16.022490,0.4005,0.2746,-0.9541,1.07
16.023179,0.1201,0.6696,-0.5989,0.91
16.040216,0.0946,0.4312,-0.0929,0.45
16.044033,0.1356,0.1804,0.0265,0.23
16.057449,0.3319,0.4118,0.2601,0.59
16.074875,0.8184,1.1860,0.5603,1.55
16.075277,2.0142,1.6747,1.2647,2.91
16.092121,3.3292,-1.9661,2.2802,4.49
16.109488,4.1200,-5.2715,1.7755,6.92
16.126498,3.8939,-2.8750,-0.1285,4.84
16.134216,2.4607,-1.1304,-0.2642,2.72
16.148936,1.4643,-0.2391,-0.2395,1.50
16.154272,0.4379,0.2213,-0.1447,0.51
16.166994,-0.6610,0.7374,-0.0465,0.99
16.175008,-1.7543,0.7556,-0.3847,1.95
16.184831,-2.8421,0.9534,-1.0979,3.19
16.202370,-3.7472,1.4269,-3.4564,5.29
16.204869,-3.4247,0.9171,-5.6845,6.70
16.219890,-1.6359,0.7152,-4.3690,4.72
16.224910,-0.3736,0.0232,-2.0882,2.12
16.238596,0.0003,-0.0294,-0.2752,0.28
16.256470,-0.2542,-0.1532,1.4487,1.48
16.256656,-0.3408,-0.3189,2.7419,2.78
16.278818,-0.6349,-0.4215,3.2323,3.32
16.279021,-1.0221,-0.8451,3.2295,3.49
16.296639,-1.1517,-1.0793,3.4268,3.77
16.297096,-0.8981,-1.3058,3.2053,3.58
16.305141,-0.7447,-1.3914,1.8046,2.40
16.317288,-0.5945,-1.1700,0.4174,1.38
16.325284,-0.3599,-0.9795,0.2304,1.07
16.335423,-0.1134,-0.8503,0.8622,1.22
16.353059,0.0640,-0.6766,1.3331,1.50
16.355959,0.1597,-1.0666,1.5259,1.87
16.371494,0.4376,-1.1062,2.0211,2.35
16.375885,0.9503,-0.6059,1.2808,1.71
16.388936,0.7259,-0.3738,0.1434,0.83
16.414866,-0.2305,-0.1706,-0.3785,0.47
16.426658,-1.9424,0.6294,0.3811,2.08
16.436009,-2.2592,0.8770,0.2496,2.44
16.451031,-1.9291,1.1862,0.7111,2.37
16.456317,-1.5005,1.2266,0.5023,2.00
16.469242,-1.3098,1.2389,0.2160,1.82
16.476696,-1.4047,0.9501,0.5119,1.77
16.488079,-1.8319,0.9710,1.3415,2.47
16.509895,-2.4066,1.3792,1.5688,3.19
16.510064,-2.7230,1.2363,1.9184,3.55
16.524454,-2.8643,1.1682,2.0006,3.68
16.526596,-2.6552,1.0018,1.9117,3.42
16.547582,-2.0585,0.8984,1.7436,2.84
16.547672,-1.3343,0.6723,1.2442,1.94
16.557294,-0.8782,0.7320,0.5961,1.29
16.567225,-0.5112,0.8042,-0.2060,0.97
16.577620,-0.1564,0.8947,-0.3159,0.96
16.587429,0.2433,1.0258,-0.3383,1.11
16.602649,0.7758,1.0343,-0.4559,1.37
16.607392,1.1349,0.9495,-0.6020,1.60
16.621088,1.3708,0.8414,-0.8604,1.82
16.638531,1.5407,1.1155,-1.1486,2.22
16.638922,1.6346,1.7210,-1.4859,2.80
16.656267,1.8138,0.6928,-1.4248,2.41
16.658190,1.6405,0.8225,-0.9286,2.06
16.673384,1.4567,0.4720,-0.3701,1.58
16.701512,1.4137,0.0150,0.2960,1.44
16.720329,1.7835,-0.8253,0.4943,2.03
16.737691,1.2137,-0.6748,-0.5934,1.51
16.738784,0.6291,-0.4067,-0.7411,1.05
16.755041,-0.0384,-0.1652,-0.3900,0.43
16.758567,-0.3760,-0.1627,0.8799,0.97
16.772445,-0.5508,-0.2094,2.3723,2.44
16.789878,-0.6014,-0.4556,3.5306,3.61
16.790367,-0.6533,-0.9382,4.3590,4.51
16.807317,-0.3904,-1.5913,4.4067,4.70
16.809328,0.3767,-2.3717,2.6045,3.54
16.819021,1.5990,-2.8251,-0.8804,3.36
16.834332,2.9890,-2.9631,-4.1508,5.91
16.841813,3.4018,-2.7688,-5.0424,6.68
16.856591,2.1360,-2.2618,-3.3952,4.60
16.859072,-0.1986,-1.9555,-0.7008,2.09
16.875390,-2.2896,-1.5897,2.0096,3.44
16.892724,-4.2381,-0.8016,3.4222,5.51
16.910156,-5.5277,0.1967,2.8901,6.24
16.927893,-3.8185,0.7514,1.6126,4.21
16.945221,-2.6826,0.6265,1.4560,3.12
16.962267,-0.6803,1.0866,1.1407,1.72
16.970764,1.0385,0.9943,0.9653,1.73
16.983521,1.4432,1.0624,0.9691,2.04
16.990273,1.5772,0.8155,0.5357,1.85
17.001943,1.3317,1.1040,0.6094,1.83
17.011198,0.6928,1.0847,0.2724,1.32
17.020951,-0.1168,1.0091,-0.0797,1.02
17.037920,-0.7329,0.8146,-0.0104,1.10
17.040863,-0.8183,0.3166,0.4554,0.99
17.055484,-0.6198,-0.0584,0.9317,1.12
17.073076,-0.4413,-0.0198,1.3187,1.39
17.073478,-0.3150,0.2474,1.2133,1.28
17.090874,-0.3113,0.3213,0.8348,0.95
17.091524,-0.4423,0.3823,0.7680,0.97
17.108379,-0.5521,0.2163,0.8222,1.01
17.125949,-0.6144,-0.0334,0.7555,0.97
17.143435,-0.5990,-0.0657,0.9507,1.13
17.161103,-0.2418,-0.4644,1.1410,1.26
17.178145,-0.1216,-0.5219,0.8828,1.03
17.192190,0.4976,0.2043,0.1946,0.57
17.202053,0.7234,0.3379,-0.0709,0.80
17.216649,0.8279,0.4224,-0.0587,0.93
17.221895,0.8313,0.5458,-0.0157,0.99
17.233116,0.7626,0.5093,-0.2577,0.95
17.246666,0.7528,0.4973,-0.4191,0.99
17.263879,0.8151,0.5575,-0.4061,1.07
17.264049,0.8627,0.5484,-0.1356,1.03
17.272163,0.8491,0.5384,0.1402,1.02
17.285422,0.8274,0.5272,0.2269,1.01
17.293092,0.8224,0.5224,-0.0026,0.97
17.303444,0.7303,0.5916,-0.2896,0.98
17.321952,0.5815,0.9956,-0.4799,1.25
17.323151,0.3028,0.7819,-0.4145,0.94
17.340098,0.5821,-0.2920,-0.5297,0.84
17.342818,1.0877,0.1659,-0.1872,1.12
17.358002,1.4123,0.2923,0.0019,1.44
17.376067,1.6221,0.4684,-0.2651,1.71
17.376220,1.6037,0.5819,-0.2940,1.73
17.393757,1.8476,0.5252,-0.1742,1.93
17.393868,1.7407,0.6668,-0.1835,1.87
17.403416,1.7630,0.7175,-0.2575,1.92
17.415745,1.6258,0.7381,-0.3274,1.82
17.423540,1.5490,0.6902,-0.5194,1.77
17.434935,1.4615,0.7071,-0.7546,1.79
17.443632,1.5107,0.7632,-0.8032,1.87
17.453888,1.5320,0.7947,-0.7571,1.88
17.471667,1.6114,0.6765,-0.5210,1.82
17.473464,1.4985,0.5199,-0.3491,1.62
17.489402,1.3973,0.1531,-0.3747,1.45
17.493662,1.3343,-0.1932,-0.5104,1.44
17.507431,1.2969,-0.7360,-0.5118,1.58
17.524731,1.2717,-1.2189,-0.2367,1.78
17.525135,1.2320,-1.7161,-0.1171,2.12
17.542156,1.0802,-2.0069,0.0721,2.28
17.559443,0.5690,-1.9004,-0.1288,1.99
17.576901,0.3907,-2.0098,-1.5304,2.56
17.594411,0.7999,-1.7910,-1.5056,2.47
